Country Name,Country Code,Series Name,Series Code,2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Burundi,BDI,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,8.68435192,8.03355122,7.21945143,9.89765072,12.73564625,16.53172112,18.06217384,17.98236084,21.10002899,25.10807228,23.81056213,20.31077957,20.62176895,18.59082222,18.2036705,19.46626472,20.7039566,19.5513401,16.58985329,16.42022514
Cabo Verde,CPV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.929,70.705,71.429,71.999,72.68,72.239,72.835,72.508,73.088,73.499,74.257,74.484,75.059,75.24,74.62,75.742,76.593,75.733,76.004,74.808
Cabo Verde,CPV,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.75244379,4.7555151,4.50008631,4.37710667,4.27364111,4.48974991,4.18900156,3.58312893,3.88152432,4.47555733,4.30527449,5.13365459,5.28994226,5.32722235,4.82334137,4.84606647,5.2683692,5.18630934,5.06559896,6.01976061
Cabo Verde,CPV,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,62.78510284,68.21862793,83.48031616,92.04717255,94.58552551,111.2813492,125.5742188,125.5351028,127.7991486,142.8777161,152.2834778,167.4928131,181.2954865,181.4419556,139.4853668,144.3252258,165.0376282,178.5514832,173.9808044,176.0241699
Cambodia,KHM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.966,61.226,62.523,63.552,64.293,65.059,65.731,66.47,67.444,67.712,68.416,68.915,69.304,69.736,69.873,70.224,70.515,70.561,70.692,70.416
Cambodia,KHM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.00522089,7.22556973,6.93705606,7.07894278,6.84559298,6.11889315,4.90875959,6.60109425,7.58330584,6.91169977,7.50353098,7.26115417,7.10386753,6.70157766,6.19431591,6.11648464,5.72271872,6.14389992,6.89604807,7.50527
Cambodia,KHM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,22.66413116,24.67282104,25.30601883,29.03012466,32.52131653,33.02656555,30.92131042,49.00638199,55.72327423,54.09758377,66.05435944,69.01600647,72.11994934,73.5883255,72.51950836,78.35865784,80.16951752,94.20539856,115.2595367,115.7646408
Cameroon,CMR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,53.142,53.415,53.883,54.178,54.362,54.856,55.165,55.655,56.102,56.582,57.133,57.792,58.476,58.935,59.658,60.233,60.81,61.18,61.584,60.833
Cameroon,CMR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.88486743,4.02669907,3.90228009,3.72798967,3.77274442,3.73662806,3.70858574,3.65843678,3.49997187,3.57742167,3.85282946,3.9310236,3.63111043,3.78765464,3.59505081,3.5937767,3.39752436,3.61970162,3.65157914,3.76582599
Cameroon,CMR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,27.46539879,31.41914558,38.10652161,41.7527771,42.60778809,44.01630783,48.61966705,53.99885559,50.604702,49.50485611,57.71255493,56.3600235,56.61405563,61.80369186,50.31904221,51.2496109,50.27867889,57.7002182,56.18640518,58.00534439
Canada,CAN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.39804878,79.53073171,79.71512195,79.99219512,80.11268293,80.54365854,80.54365854,80.72463415,81.06609756,81.32219512,81.48268293,81.66365854,81.74487805,81.78439024,81.81560976,81.92487805,81.83292683,81.84390244,82.22878049,81.6704878
Canada,CAN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.62482357,8.85670471,9.01090145,9.06628132,9.03540611,9.34210205,9.44540119,9.60754967,10.71909046,10.70161057,10.40782261,10.51472855,10.41469765,10.25806713,10.74362469,11.03318405,10.86184978,10.84608173,10.95021915,12.93967533
Canada,CAN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2055.759766,2149.379395,2552.263916,2916.251465,3291.220947,3788.686279,4221.928711,4491.229492,4392.144043,5096.123535,5437.852051,5541.577148,5484.807617,5231.947754,4679.976074,4668.236328,4900.668945,5052.677734,5083.725586,5619.416016
Cayman Islands,CYM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..,..,..,..,..,..,..,..,82.1902439,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Central African Republic,CAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,45.393,45.409,45.76,46.038,46.433,46.851,47.426,48.016,48.648,49.255,49.948,50.686,50.902,50.566,52.793,53.46,53.721,54.369,55.025,54.604
Central African Republic,CAF,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.95594192,4.22761345,4.39720297,4.30442286,4.36732149,4.44105434,4.71851492,4.08699083,4.81901121,3.56699872,3.67561865,3.91814446,4.76660204,4.56557369,5.03434181,5.44402313,6.66541576,10.99695206,7.82838726,9.40206814
Central African Republic,CAF,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,9.26134109,10.61978436,13.00553608,13.72547722,14.66589355,15.91440105,18.94978714,18.67624855,21.82637405,16.40023994,18.9371357,20.60425186,16.78926849,18.02748299,17.71483231,20.25914001,27.64416504,49.17564392,34.23019409,41.96052933
Chad,TCD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,47.85,47.946,48.206,48.232,48.312,48.286,48.751,49.024,49.196,49.584,50.009,50.54,50.781,51.202,51.589,52.083,52.308,52.825,53.259,52.777
Chad,TCD,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.2932992,7.26787424,5.50940943,5.50012684,4.84111166,4.86643076,4.34313393,4.05955124,4.44166946,4.06023312,3.91046357,3.8560791,4.06645298,4.27316904,4.52395248,5.05077839,4.55722713,4.56768799,4.47938061,5.40748835
Chad,TCD,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,12.00212383,18.5837326,18.59137535,28.63477135,32.28604889,34.9785614,35.18187714,38.15471268,36.02885056,36.498703,38.68487549,37.49700546,39.97917175,43.6758728,35.03440857,35.31919098,30.45829201,32.30886459,30.53188515,34.80130768
Channel Islands,CHI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.277,78.906,79.618,80.125,80.344,80.694,81.166,81.317,80.995,81.12,81.726,81.339,81.516,81.884,81.433,81.366,81.331,81.375,81.39,81.264
Channel Islands,CHI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.773,77.445,77.387,77.616,78.016,78.261,77.826,78.484,78.741,78.501,79.11,79.023,79.339,79.473,79.746,80.079,80.35,80.133,80.326,79.377
Chile,CHL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.15104151,7.26602364,7.33330393,6.90114975,6.58871555,6.03516722,6.17537546,6.74047947,7.20918465,6.77489376,6.7717886,7.02092028,7.44478321,7.80729866,8.30269146,8.51866722,9.06854153,9.15850353,9.33272266,9.75300503
Chile,CHL,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,326.9662476,322.874054,349.7790527,427.4367676,500.8745422,571.8983154,649.9224243,726.7366943,738.284729,870.7095947,994.6660767,1081.460815,1183.62085,1150.061646,1133.279785,1179.733765,1367.716431,1457.272705,1369.484009,1278.178833
China,CHN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.606,72.985,73.371,73.748,74.111,74.504,74.762,74.872,75.343,75.599,75.903,76.192,76.452,76.717,76.977,77.218,77.248,77.744,77.968,78.077
China,CHN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.25330067,4.38285255,4.41762781,4.29347467,4.17605019,3.94742203,3.67491412,3.900002,4.34958458,4.23068333,4.34274387,4.56584787,4.71490669,4.77790594,4.93827963,4.97955608,5.06592178,5.16790485,5.3502779,5.59359694
China,CHN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,44.56903839,50.15548325,56.79228973,64.54340363,73.29019928,82.79460144,98.87766266,134.2076416,165.2944489,189.3437042,239.7543335,285.31427,329.7810669,363.0093994,393.7799072,398.7892151,440.588501,504.7997437,539.6194458,583.4321899
Colombia,COL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.502,71.939,72.361,72.695,73.081,73.468,73.837,74.295,74.742,75.033,75.32,75.597,75.827,76.043,76.257,76.471,76.646,76.748,76.752,74.769
Colombia,COL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.94238234,5.73295689,5.77505875,5.79892778,6.06709862,6.33551502,6.49102831,6.84192705,7.31134653,7.07130098,6.78076839,6.74599648,7.01724052,7.18553209,7.52338505,7.53117037,7.67864323,7.62541389,8.1165638,8.99294186
Colombia,COL,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,138.0442352,131.783844,129.3348694,159.1937103,209.2530212,239.3891144,309.0366516,378.1841126,383.4328308,452.1530151,501.2650757,546.5491333,579.9136963,586.6782227,468.5885315,447.2358093,495.2969971,517.1584473,522.5492554,477.2748108
Comoros,COM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.163,59.056,59.258,59.48,59.604,59.875,60.102,60.475,60.831,61.123,61.503,61.834,62.224,62.516,62.896,63.237,63.625,63.912,64.068,64.166
Comoros,COM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.65322924,6.68114853,6.65392351,6.58027744,6.12521315,5.77074099,5.41753864,5.06897497,4.92694378,4.99181557,5.3021183,5.17354631,5.10299349,5.23849726,4.60089922,4.65263557,5.26807451,4.90318584,5.18044472,5.34622765
Comoros,COM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,45.25306702,51.05594635,63.81992722,70.50469971,67.78135681,65.70906067,69.87508392,73.73594666,69.42589569,69.0898819,80.95452881,76.77297974,81.4433136,84.27106476,60.86703491,63.14864731,74.52148438,74.43584442,77.80075073,80.82440186
"Congo, Dem. Rep.",COD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,52.116,52.333,52.827,53.426,53.927,54.534,54.923,55.339,55.836,56.417,57.069,57.248,57.762,58.296,58.49,59.066,59.411,59.942,60.276,59.739
"Congo, Dem. Rep.",COD,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.70775485,2.65477443,3.81817842,4.42028666,4.25265837,4.39380932,4.33555269,4.98871994,4.54615927,3.86035633,3.26267266,3.30099463,3.56663275,3.97874069,3.96921396,4.36603069,4.15646601,3.30249262,3.54229975,4.05092573
"Congo, Dem. Rep.",COD,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,5.83626461,4.487679,6.41727734,8.30388451,8.99746132,10.87652206,12.03601742,15.85860348,13.19093895,12.53950882,12.27988434,13.62572193,15.86667633,18.79024887,19.13417244,19.91032028,18.74936485,17.87852287,19.85771751,21.25385666
"Congo, Rep.",COG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,54.395,55.088,55.948,56.986,58.126,58.878,59.643,60.426,61.088,61.683,61.992,62.317,62.695,62.95,63.233,63.577,63.76,64.053,62.747,63.785
"Congo, Rep.",COG,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.18529987,1.70167828,1.91852403,1.92152369,1.71774101,1.70861316,1.90200174,2.2392714,2.1422224,1.85172856,1.75237322,1.90971065,1.94347155,1.97311735,2.45668483,2.79067326,2.51812935,1.90143239,2.56553078,4.46762228
"Congo, Rep.",COG,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,20.41893959,17.09034348,21.64731407,27.67554474,31.10122681,36.16910553,42.22277832,63.7890892,48.9272995,54.86231995,59.84463501,71.6878891,72.29035187,71.47676086,57.67850113,54.67388153,52.68054199,47.67589569,58.90272522,80.80835724
Costa Rica,CRI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.545,77.983,78.072,78.331,78.505,78.514,78.462,78.445,78.672,78.67,79.348,79.283,79.403,78.774,79.086,79.459,79.377,79.484,79.427,79.277
Costa Rica,CRI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.47409916,6.86908817,6.9691925,6.63006067,6.6642971,6.93530846,6.99642611,7.46854782,7.86019135,8.02937698,8.12197685,7.78642273,7.68229294,7.66376162,7.59196186,7.31724358,7.04522991,7.28587723,7.2212491,7.855371
Costa Rica,CRI,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,255.182312,276.2371216,287.3734741,290.1335449,309.5142822,359.7924805,423.6381226,510.9915466,529.6087036,654.1734009,742.1419067,776.4348755,816.8787231,822.9100342,875.3497315,870.7384033,853.7504883,902.2211914,914.8847046,953.0825806
Cote d'Ivoire,CIV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,50.81,50.886,50.954,51.363,51.824,52.355,52.97,53.653,54.394,55.023,55.52,56.158,56.748,57.208,57.762,58.06,58.48,58.849,59.319,59.032
Cote d'Ivoire,CIV,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.01772738,5.90390921,5.47976875,5.47521019,5.0064311,4.76330423,4.5525341,4.56873274,4.46970224,4.41580915,4.39704227,4.42740679,3.71776772,3.73104811,3.21990895,3.35172248,3.3050983,3.1189115,3.28960407,3.72245775
Cote d'Ivoire,CIV,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,54.03316116,57.24786377,64.14105988,67.6804657,62.34985352,60.48682404,64.6838913,75.87518311,72.83110809,71.98825836,72.44979095,74.48454285,71.52493286,79.31149292,62.51667023,66.39353943,68.61872864,70.97071075,73.64801652,85.17427902
Croatia,HRV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.51292683,74.71731707,74.61390244,75.5202439,75.24463415,75.83682927,75.70560976,75.91219512,76.16829268,76.47560976,76.77560976,76.92439024,77.12682927,77.47804878,77.27560976,78.02195122,77.82682927,78.07073171,78.42439024,77.72439024
Croatia,HRV,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.16696358,6.1453743,6.302598,6.51233673,6.84697294,6.91900873,7.41713762,7.67231941,8.11311531,8.0207386,7.69077826,7.70057678,6.44103718,6.62079239,6.70067848,6.73855692,6.67034649,6.75780032,6.81108999,7.76502275
Croatia,HRV,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,388.3248901,386.4440918,512.1520996,634.6203003,727.1310425,816.0170288,1041.034424,1258.872437,1187.545288,1126.373657,1132.498901,1029.971191,889.944519,909.3716431,795.5083673,840.9012145,902.6252461,1024.624189,1040.085693,1094.532837
Cuba,CUB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.421,76.612,76.773,76.912,77.047,77.179,77.307,77.429,77.548,77.661,77.76,77.833,77.87,77.853,77.772,77.643,77.529,77.496,77.611,77.567
Cuba,CUB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.9820981,7.11481619,7.10295439,6.83178711,8.75525475,8.2719059,10.9674921,11.31422806,12.29053974,10.6880827,11.31298637,9.29940987,10.43099499,12.1412344,12.81401348,12.2177515,11.47197342,11.0184288,11.08496857,12.48644733
Cuba,CUB,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,198.5879364,213.9562683,227.6985931,232.5059509,331.9881287,387.4414673,570.3143311,610.0915527,676.2246094,608.9615479,695.9915772,601.4242554,710.793396,864.1555786,985.4190064,984.2486572,980.0921631,973.1374512,1013.101379,1186.161377
Curacao,CUW,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.1107561,73.21153659,73.3535122,73.42892683,73.56570732,74.7097561,75.36341463,75.3097561,76.15609756,..,77.47317073,77.52439024,77.82682927,77.97560976,78.07560976,77.7195122,78.01707317,..,..,..
Curacao,CUW,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cyprus,CYP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.989,77.487,77.788,77.944,78.101,78.371,78.81,78.981,79.401,79.665,79.999,80.109,80.402,80.771,80.966,81.056,81.328,81.382,81.397,81.391
Cyprus,CYP,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.33940458,5.61565971,5.63568783,5.40558147,5.43580961,5.46357489,5.35744858,6.01427698,6.46531534,6.51767111,6.44928551,6.55474567,6.94518471,6.95228958,6.81669092,6.68224382,6.64387274,6.84573793,6.94943047,8.0934782
Cyprus,CYP,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,782.1616211,890.4829712,1145.058472,1286.971558,1366.01709,1474.02063,1694.271851,2155.246582,2105.477783,2045.292358,2114.668945,1899.372559,1916.322632,1873.891357,1596.2052,1649.412476,1773.411621,2020.733398,2043.678589,2245.36084
Czechia,CZE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.17317073,75.22195122,75.17073171,75.72195122,75.92439024,76.52439024,76.72439024,76.97560976,77.07804878,77.42439024,77.87317073,78.07560976,78.17560976,78.82439024,78.57804878,79.02682927,78.97804878,79.02926829,79.22926829,78.22682927
Czechia,CZE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.86295414,6.17736149,6.52412462,6.35071039,6.34086704,6.16380167,5.98578405,6.33024931,7.24880648,6.87530422,6.92782736,6.97858715,7.7224946,7.59677219,7.19641495,7.10654974,7.38071537,7.47199488,7.60487127,9.24007225
Czechia,CZE,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,388.5440369,497.7420349,640.6604004,746.3289185,852.6524658,942.118042,1110.176636,1449.336792,1442.242798,1373.931763,1516.55542,1387.406006,1554.509033,1512.926147,1284.046753,1321.620239,1525.3479,1753.199097,1803.052734,2119.848633
Denmark,DNK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.79268293,76.89512195,77.14390244,77.49268293,77.84390244,78.09512195,78.19512195,78.44634146,78.59756098,79.1,79.8,80.05121951,80.3,80.7,80.70243902,80.85365854,81.10243902,80.95365854,81.45121951,81.60243902
Denmark,DNK,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.44832516,8.70251179,8.9036293,9.00743198,9.0905695,9.16879559,9.3251543,9.51134396,10.67432022,10.60774708,10.40702915,10.5219717,10.32915878,10.30918217,10.34411812,10.25162029,10.09825516,10.09764194,10.12139606,10.52817535
Denmark,DNK,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2602.642822,2895.807373,3607.042969,4194.873535,4442.755371,4778.891602,5468.379395,6137.776367,6221.688965,6171.285156,6438.212402,6168.339355,6334.415527,6466.897949,5531.878906,5624.329102,5834.020508,6232.72168,6058.830078,6438.393066
Djibouti,DJI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,56.903,57.215,57.595,57.759,58.316,58.715,59.024,59.365,59.673,60.259,60.433,60.848,61.221,61.641,61.957,62.191,62.797,63.038,63.085,62.694
Djibouti,DJI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.8072207,3.58787632,3.9768579,3.32442927,3.22467232,3.48426819,3.41498613,3.19098687,3.21451879,3.06150365,3.37656426,3.299927,2.92013574,2.96522927,3.07556486,2.72740245,2.46476936,2.26254511,2.01711535,2.00786304
Djibouti,DJI,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,29.72530746,38.04571533,43.43887711,37.98559189,38.61268234,44.40260696,46.96432114,49.89622879,50.82191849,51.37112808,62.67469025,65.69985962,61.38714981,66.44046021,74.74412537,69.79541779,65.55883026,64.47797394,62.30675125,62.80937195
Dominica,DMA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.713,72.34,71.438,72.401,72.254,72.848,71.93,73.305,72.17,71.55,69.695,70.538,68.896,69.434,68.727,70.128,67.525,73.59,73.559,73.649
Dominica,DMA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.64501858,4.6531105,4.84617901,4.74520159,4.97772503,4.78092194,4.79109955,5.04968786,4.98329306,5.15711927,5.33450365,5.79509926,5.34749842,5.26141691,5.15941811,5.12308073,5.27874804,6.0794425,5.13174009,5.64582825
Dominica,DMA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,231.9836426,227.2182007,243.1025696,253.9832459,263.8952026,271.4978333,293.6182556,336.3532715,354.4477844,370.3132935,388.8713074,408.7749023,387.0828857,394.6729431,398.5212402,421.3217773,404.6090393,484.5222168,442.5115967,426.6643677
Dominican Republic,DOM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.642,69.923,70.265,70.331,70.875,71.165,71.371,71.658,71.871,72.093,72.221,72.514,72.713,72.867,72.953,72.987,73.063,73.232,73.577,72.889
Dominican Republic,DOM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.88183308,4.98649025,4.38888264,4.2877388,4.35391188,3.99365425,4.08935308,4.56146193,4.76337624,4.92355442,5.03797865,5.04897833,4.91598225,4.79757166,4.72216797,4.5766325,4.49336958,4.12601566,4.23948717,4.94000483
